"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img";"Маркировки на рулоне:"
"56338";"Marburg";"Colani Evolution";"Германия";"Жемчужные, Бежевые, Кремовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/556/480_480_240cd750bba9870f18aada2478b24840a/556a0bd752d5651ff88577703193cedd.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56339";"Marburg";"Colani Evolution";"Германия";"Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/394/480_480_240cd750bba9870f18aada2478b24840a/39490042981bb4b4d3ea1370ac60432a.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56340";"Marburg";"Colani Evolution";"Германия";"Шоколадные, Венге, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/9d9/480_480_240cd750bba9870f18aada2478b24840a/9d9658d961e18275dd7a7d250efafcb0.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56342";"Marburg";"Colani Evolution";"Германия";"Васильковые, Синие, Лазурные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/b6e/480_480_240cd750bba9870f18aada2478b24840a/b6ea9a56425fe6a496712d1f597520d4.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56341";"Marburg";"Colani Evolution";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"4070";"Рулон";"/upload/resize_cache/iblock/5f9/480_480_240cd750bba9870f18aada2478b24840a/5f94429fc3d8c470ca9aaccc3b0d6c80.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56344";"Marburg";"Colani Evolution";"Германия";"Бежевые, Песочные, Кремовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/c0f/480_480_240cd750bba9870f18aada2478b24840a/c0f73807ce65dea4e59422389f22c3e1.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56343";"Marburg";"Colani Evolution";"Германия";"Терракотовые, Коричневые, Венге";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"4070";"Рулон";"/upload/resize_cache/iblock/757/480_480_240cd750bba9870f18aada2478b24840a/7570dd4715a0d8945c2b2c8e676681d8.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56345";"Marburg";"Colani Evolution";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/336/480_480_240cd750bba9870f18aada2478b24840a/3364c5a57ffb3ffd0435985889016685.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56346";"Marburg";"Colani Evolution";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"3900";"Рулон";"/upload/resize_cache/iblock/bda/480_480_240cd750bba9870f18aada2478b24840a/bda3b47c14ed691cc7099aabf971d15f.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"6 ARM-A";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/d39/480_480_240cd750bba9870f18aada2478b24840a/d39905eadd390e7ea8b9f3a62fcf95fe.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"62179090";"Caselio";"Key West";"Франция";;;;;;;;"Рулон";"/upload/iblock/4d4/4d4a27037e9fc3787f3a716d5b828109.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"56348";"Marburg";"Colani Evolution";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"4070";"Рулон";"/upload/resize_cache/iblock/091/480_480_240cd750bba9870f18aada2478b24840a/09172a6239a6a750463b855be1b53127.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"56349";"Marburg";"Colani Evolution";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Однотонные";"4070";"Рулон";"/upload/resize_cache/iblock/c1e/480_480_240cd750bba9870f18aada2478b24840a/c1ec53445e8bd5b9737f1097e86a0be4.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"62751111";"Caselio";"Obsession";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/9b3/480_480_240cd750bba9870f18aada2478b24840a/9b33b4c3f4f7b49d53013512073f68b9.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"58903";"Marburg";"La vie deluxe";"Германия";"Бежевые, Ванильные, Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Геометрия, Орнамент, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/1b5/480_480_240cd750bba9870f18aada2478b24840a/1b5d4a20fc144253a43cc6445a103ce7.jpg";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"7 ARM-B";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/e14/480_480_240cd750bba9870f18aada2478b24840a/e14f13c4f13d36e637d7d7e122c590ff.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"72080230";"Casamance";"Meridienne";"Франция";;"Виниловые";"Бумага";"0,7, Узкие";"10,05";;"2500";"Рулон";"/upload/resize_cache/iblock/06f/480_480_240cd750bba9870f18aada2478b24840a/06fbb9be57e0d0c0c645a3091b18e1c7.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-v-dva-priema.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329676"" aria-describedby=""tooltip-329676"" title=""Удаление в два прие?ма
"" data-title=""Удаление в два прие?ма
"" />"
"8 SCTR-A";"Arlin";"Socotra";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/1af/480_480_240cd750bba9870f18aada2478b24840a/1af2de49465511cac0a4d81f67e124a5.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"6 MXG";"ProSpero";"Fine Mixage";"Италия";"Серебристые, Серые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"8568";"Пог.м.";"/upload/resize_cache/iblock/e19/480_480_240cd750bba9870f18aada2478b24840a/e19cf77f0f87c1e887053f37abf27003.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"73210393";"Casamance";"Lisboa";"Франция";"Кофейные, Терракотовые, Бронзовые";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Квадраты, Под камень, Под штукатурку";"390";"Рулон";"/upload/resize_cache/iblock/d3b/480_480_240cd750bba9870f18aada2478b24840a/d3bd8dcce785964883476d44b8911a4a.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-v-dva-priema.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329676"" aria-describedby=""tooltip-329676"" title=""Удаление в два прие?ма
"" data-title=""Удаление в два прие?ма
"" />"
"839-Т-6703";"Thibaut";"Seaside";"США";"Лимонные, Желтые, Болотные";"Бумажные";;"0,68, Узкие";"8,23";"Подводный мир, Растительность, Рыбы";"7246";"Рулон";"/upload/resize_cache/iblock/66a/480_480_240cd750bba9870f18aada2478b24840a/66a5dd44170beb1c2a03b34db9246942.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-T-3319";"Thibaut";"Fairfax";"США";"Кофейные, Бронзовые, Коричневые";"Бумажные";;"0,68, Узкие";"8,23";"Вензеля, Листья, Цветы";"8608";"Рулон";"/upload/iblock/584/584591e2fb11a30437bd6cb284e82e4c.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-Т-6717";"Thibaut";"Seaside";"США";"Васильковые, Лазурные, Синие";"Бумажные";;"0,68, Узкие";"8,23";"Морская тематика, Рыбы";"6998";"Рулон";"/upload/resize_cache/iblock/f04/480_480_240cd750bba9870f18aada2478b24840a/f040a7772e966b6e7bf87fdf7854379b.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-Т-6718";"Thibaut";"Seaside";"США";"Лазурные, Лимонные, Горчичные";"Бумажные";;"0,68, Узкие";"8,23";"Морская тематика, Рыбы";"7417";"Рулон";"/upload/resize_cache/iblock/ae9/480_480_240cd750bba9870f18aada2478b24840a/ae930351ca0b26442850dad89e46bb27.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"7 MXG";"ProSpero";"Fine Mixage";"Италия";"Горчичные, Оранжевые, Коралловые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4032";"Пог.м.";"/upload/resize_cache/iblock/a89/480_480_240cd750bba9870f18aada2478b24840a/a899621f7b0a861f016bc37f0906a57d.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"839-Т-6728";"Thibaut";"Seaside";"США";"Фисташковые, Шоколадные, Терракотовые";"Бумажные";;"0,68, Узкие";"8,23";"Листья, Растительность";"7865";"Рулон";"/upload/resize_cache/iblock/2b6/480_480_240cd750bba9870f18aada2478b24840a/2b67386ff47a3689300eef8ba549c776.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-Т-6721";"Thibaut";"Seaside";"США";"Бордовые, Вишнёвые, Фисташковые";"Бумажные";;"0,68, Узкие";"8,23";"Листья, Цветы";"7679";"Рулон";"/upload/resize_cache/iblock/8b6/480_480_240cd750bba9870f18aada2478b24840a/8b6d7967c2db80fc64eef67cf1169ae0.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
